TEMP:	MU:	SIGMA:	H:	ERROR:
2.985	0.239172	1.46015	0.906111	0.0979503
2.985	0.192612	1.56564	1.72958	0.142466
2.985	0.209525	1.57619	1.68545	0.137596
2.985	0.348546	1.65267	2.38993	0.149887
2.985	0.457285	1.5704	2.15254	0.137785
2.985	0.602749	1.61665	2.82637	0.176955
2.985	0.623258	1.60862	3.07784	0.19611
2.985	0.454706	1.71477	3.62692	0.252791
2.985	0.454706	1.71477	3.62692	0.252791
2.985	0.420278	1.74529	4.25147	0.452497
2.985	0.366917	1.80765	4.33783	0.30032
2.985	0.505441	1.66466	3.11589	0.178723
2.985	0.505441	1.66466	3.11589	0.178723
2.985	0.50779	1.70893	3.39697	0.237955
2.985	0.477005	1.62285	2.57337	0.181667
2.985	0.524072	1.48892	1.75642	0.15141
2.985	0.524072	1.48892	1.75642	0.15141
2.985	0.589859	1.51747	1.99664	0.133693
2.985	0.495016	1.56183	2.26809	0.181489
2.985	0.683114	1.55698	3.09551	0.182714
2.985	0.802659	1.42831	2.35754	0.13993
2.985	0.802659	1.42831	2.35754	0.13993
2.985	0.825131	1.29934	1.4684	0.0930805
2.985	0.922341	1.35698	2.32134	0.138873
2.985	0.758102	1.30254	1.331	0.112955
2.985	0.896584	1.26429	1.77835	0.133811
2.985	0.927449	1.21061	1.42846	0.100464
2.985	0.766468	1.27381	1.10487	0.0856547
2.985	0.826443	1.37575	1.75304	0.123752
2.985	0.826443	1.37575	1.75304	0.123752
2.985	0.971055	1.29177	2.22792	0.137593
2.985	0.971055	1.29177	2.22792	0.137593
2.985	0.889584	1.27686	1.5654	0.117175
2.985	0.863052	1.39798	2.20361	0.156322
2.985	0.863052	1.39798	2.20361	0.156322
2.985	0.678842	1.30767	1.01188	0.0902066
2.985	0.696919	1.31717	1.05747	0.0730234
2.985	0.54581	1.30002	0.695694	0.079883
2.985	0.618599	1.34297	1.00333	0.0857187
2.985	0.459746	1.44469	1.16714	0.0985594
2.985	0.360958	1.31035	0.347742	0.0529507
2.985	0.221118	1.40004	0.630247	0.104032
2.985	0.390267	1.33231	0.412882	0.0546847
2.985	0.554531	1.44016	1.34919	0.106015
2.985	0.408857	1.30423	0.480188	0.0681385
2.985	0.227392	1.16354	-0.103829	0.0288541
2.985	0.21835	1.29134	0.195598	0.0522569
2.985	0.251917	1.19325	-0.0258734	0.0330731
2.985	0.36274	1.32828	0.506435	0.0633407
2.985	0.347372	1.37482	0.672014	0.0741208
2.985	0.466659	1.32547	0.442733	0.0641729
2.985	0.332016	1.36244	0.579221	0.0617619
2.985	0.527733	1.26665	0.494683	0.067394
2.985	0.466365	1.29787	0.450971	0.0609424
2.985	0.416902	1.19459	0.11225	0.0387037
2.985	0.598174	1.066	-0.0245187	0.0344546
2.985	0.756732	0.943707	-0.0802862	0.0227495
2.985	0.833637	0.914335	-0.0125653	0.0301136
2.9775	0.982678	1.0403	0.791532	0.0553003
2.9775	0.789163	1.07571	0.294691	0.0372254
2.9775	0.957055	1.18163	1.34708	0.0934718
2.9775	1.11508	1.31096	3.25052	0.20403
2.9775	1.14772	1.24425	2.8129	0.127374
2.9775	1.26829	1.10185	3.26298	0.124703
2.9775	1.07517	1.01028	1.10271	0.0619495
2.9775	1.07517	1.01028	1.10271	0.0619495
2.9775	0.87821	1.0772	0.536933	0.0499694
2.9775	0.81306	1.18307	0.794453	0.0840748
2.9775	0.831777	1.07082	0.378484	0.0447275
2.9775	0.943971	0.973372	0.504012	0.0637451
2.9775	1.00557	0.967143	0.62414	0.0500824
2.9775	1.00557	0.967143	0.62414	0.0500824
2.9775	0.99729	1.00474	0.698659	0.0526135
2.9775	0.973474	1.03853	0.742786	0.0604338
2.9775	1.08833	1.13739	2.01534	0.0971704
2.9775	1.16212	1.06517	1.83611	0.0901869
2.9775	1.08735	1.12421	1.64447	0.0774027
2.9775	0.934784	1.07159	0.618006	0.0573656
2.9775	0.804248	0.970727	0.059238	0.0333982
2.9775	0.766891	0.910728	-0.150793	0.0190263
2.9775	0.909725	0.990612	0.321571	0.0427134
2.9775	0.909725	0.990612	0.321571	0.0427134
2.9775	0.935554	1.11512	0.999345	0.0617102
2.9775	0.800869	1.05123	0.271758	0.0520559
2.9775	0.772959	1.12195	0.344123	0.0535428
2.9775	0.888733	1.18272	1.184	0.097982
2.9775	0.764446	1.30027	1.2982	0.100815
2.9775	0.692655	1.30066	0.888759	0.0889593
2.9775	0.621891	1.35225	0.980021	0.0974759
2.9775	0.667965	1.27383	0.654168	0.0639541
2.9775	0.717073	1.16886	0.432331	0.0535487
2.9775	0.526312	1.03103	-0.0816495	0.0475092
2.9775	0.486911	1.00467	-0.202184	0.0182754
2.9775	0.65021	1.01671	-0.0857049	0.0260215
2.9775	0.536878	0.955464	-0.238732	0.0142583
2.9775	0.337054	0.887904	-0.236616	0.00897154
2.9775	0.251886	0.957848	-0.247986	0.00867284
2.9775	0.342079	0.952186	-0.257549	0.0124747
2.9775	0.410978	0.855424	-0.253033	0.00758406
2.9775	0.411912	0.755019	-0.21244	0.00698304
2.9775	0.565546	0.684117	-0.28893	0.0047782
2.9775	0.488585	0.644767	-0.186911	0.00671134
2.9775	0.422153	0.618534	-0.0782217	0.00847951
2.9775	0.430689	0.710205	-0.182743	0.00703204
2.9775	0.374005	0.639275	-0.0321996	0.00739184
2.9775	0.559936	0.710621	-0.29073	0.00571661
2.9775	0.42686	0.750476	-0.207157	0.00708529
2.9775	0.354096	0.707166	-0.109332	0.00709184
2.9775	0.436853	0.757236	-0.220963	0.00684757
2.9775	0.473555	0.816648	-0.265979	0.00694683
2.9775	0.331902	0.705604	-0.0764169	0.00695429
2.9775	0.39749	0.8238	-0.252653	0.00684443
2.9775	0.377258	0.806508	-0.221637	0.00616079
2.9775	0.40466	0.821105	-0.23832	0.00851809
2.9775	0.450361	0.846887	-0.257113	0.00726574
2.9775	0.450361	0.846887	-0.257113	0.00726574
2.9775	0.590348	0.724984	-0.321039	0.0053636
2.9775	0.558244	0.601631	-0.264228	0.00578976
2.9775	0.379116	0.604318	0.00607228	0.00849571
2.9775	0.512205	0.534766	-0.141577	0.00753051
2.9775	0.532321	0.647426	-0.239532	0.00580858
2.9775	0.716223	0.602508	-0.416424	0.00397353
2.9775	0.586667	0.752484	-0.316378	0.00772238
2.9775	0.586667	0.752484	-0.316378	0.00772238
2.9775	0.434405	0.774757	-0.232843	0.00696983
2.9775	0.467152	0.720841	-0.222124	0.00602786
2.9775	0.40848	0.756846	-0.187766	0.00627655
2.9775	0.35527	0.638891	-0.0095881	0.00810804
2.9775	0.293382	0.543727	0.262173	0.0113479
2.9775	0.329081	0.411731	0.496539	0.0123297
2.9775	0.307881	0.513882	0.294653	0.0112942
2.9775	0.177196	0.466916	0.718318	0.0172353
2.9775	0.023766	0.568016	0.452438	0.0146443
2.9775	0.023766	0.568016	0.467183	0.0132749
2.9775	0.023766	0.568016	0.424343	0.0151713
2.9775	0.023766	0.568016	0.428414	0.0144622
2.9775	0.023766	0.568016	0.449291	0.0132668
2.9775	0.100673	0.611443	0.270852	0.0107783
2.9775	0.0106266	0.704867	0.0734139	0.0112929
2.9775	0.0106266	0.704867	0.0669257	0.011763
2.9775	0.17207	0.841369	-0.188016	0.00727334
2.9775	0.194728	0.797081	-0.147658	0.00697655
2.9775	0.351007	0.674822	-0.0712255	0.00756071
2.9775	0.191522	0.739357	-0.064244	0.0102414
2.9775	0.162358	0.685742	0.0750096	0.00978478
2.9775	0.153786	0.665304	0.124902	0.00988215
2.9775	0.33577	0.770698	-0.156754	0.00668168
2.9775	0.502538	0.631021	-0.194794	0.00567379
2.9775	0.505852	0.482416	-0.0675767	0.00833962
2.9775	0.569036	0.357942	0.551875	0.021708
2.9775	0.569036	0.357942	0.551875	0.021708
2.9775	0.682729	0.371859	0.514555	0.0250727
2.9775	0.682729	0.371859	0.514555	0.0250727
2.9775	0.791448	0.382277	0.411892	0.02368
2.9775	0.990146	0.381685	0.448375	0.0220179
2.9775	0.990146	0.381685	0.448375	0.0220179
2.9775	0.990146	0.381685	0.448375	0.0220179
2.9775	0.990146	0.381685	0.448375	0.0220179
2.9775	0.843086	0.240163	3.1424	0.0737835
2.9775	0.829257	0.269324	2.24568	0.0540911
2.9775	0.829257	0.269324	2.22694	0.0620689
2.9775	0.829257	0.269324	2.22694	0.0620689
2.9775	0.829257	0.269324	2.38239	0.0583961
2.9775	0.829257	0.269324	2.32478	0.0503769
2.9775	0.697277	0.264113	2.60225	0.0572086
2.9775	0.656023	0.394255	0.279409	0.020464
2.9775	0.464762	0.517145	-0.0332531	0.00768215
2.9775	0.528782	0.447795	-0.043496	0.0103842
2.9775	0.384788	0.519287	0.123623	0.00929889
2.9775	0.186551	0.464678	0.711773	0.0158978
2.9775	0.314784	0.531492	0.250088	0.012306
2.9775	0.280281	0.449116	0.562214	0.0145463
2.9775	0.0877041	0.418699	1.13874	0.024368
2.9775	0.0877041	0.418699	1.11328	0.02463
2.9775	0.0877041	0.418699	1.11328	0.02463
2.9775	0.258546	0.471293	0.552189	0.0146328
2.9775	0.419198	0.347819	0.503296	0.0177325
2.9775	0.234274	0.336473	1.1754	0.0227919
2.9775	0.348508	0.352613	0.61409	0.0147433
2.9775	0.457974	0.35419	0.472667	0.0178109
2.9775	0.45722	0.365242	0.367375	0.0162236
2.9775	0.489255	0.398508	0.174127	0.0140175
2.9775	0.438581	0.54033	-0.0127305	0.00833562
2.9775	0.468357	0.649801	-0.155075	0.00624626
2.9775	0.379723	0.568022	0.0562403	0.00995293
2.9775	0.237983	0.656438	0.0835053	0.00926966
2.9775	0.269172	0.727151	-0.0635789	0.00820421
2.9775	0.323133	0.791997	-0.179043	0.00617779
2.9775	0.302555	0.684253	-0.0420343	0.00962423
2.9775	0.432505	0.744567	-0.216624	0.00785671
2.9775	0.623615	0.85385	-0.289786	0.0109014
2.9775	0.619661	0.851988	-0.286087	0.00999311
2.9775	0.5283	0.766754	-0.290531	0.00552451
2.9775	0.569211	0.68292	-0.296412	0.00491386
2.9775	0.545984	0.820145	-0.29998	0.00686142
2.9775	0.49599	0.743844	-0.261782	0.00683296
2.9775	0.606589	0.765997	-0.323059	0.00749735
2.9775	0.581735	0.772787	-0.326528	0.00550099
2.9775	0.488953	0.794514	-0.264052	0.00690659
2.9775	0.428554	0.647096	-0.116465	0.00595153
2.9775	0.401223	0.590483	-0.0167034	0.00952839
2.9775	0.40757	0.446169	0.191538	0.00977868
2.9775	0.245885	0.562237	0.270686	0.0108441
2.9775	0.198461	0.514663	0.497758	0.0129117
2.9775	0.342093	0.490215	0.275141	0.00885599
2.9775	0.495414	0.420775	0.0989426	0.0105774
2.9775	0.575393	0.438699	-0.0230245	0.0123147
2.9775	0.772291	0.521249	-0.354559	0.00732461
2.9775	0.587281	0.654973	-0.303951	0.00529683
2.9775	0.738432	0.521648	-0.351017	0.00722128
2.9775	0.565596	0.591214	-0.260202	0.00529144
2.9775	0.382483	0.611867	-0.0266287	0.00955256
2.9775	0.382483	0.611867	-0.0266287	0.00955256
2.9775	0.397517	0.502138	0.134903	0.00887274
2.9775	0.34591	0.535321	0.177373	0.00987423
2.9775	0.401369	0.508108	0.115732	0.00878484
2.9775	0.532899	0.652438	-0.245155	0.00529275
2.9775	0.639681	0.723715	-0.353408	0.00602241
2.9775	0.616375	0.861574	-0.29605	0.00993858
2.9775	0.687644	0.897727	-0.257232	0.0130427
2.9775	0.65738	0.943587	-0.176517	0.0212162
2.9775	0.852216	0.828835	-0.216078	0.0177238
2.9775	0.766891	0.938394	-0.121288	0.0252515
2.9775	0.871171	1.03478	0.35769	0.0343906
2.9775	0.811137	1.10473	0.461265	0.0518912
2.9775	0.811137	1.10473	0.461265	0.0518912
2.9775	0.942429	1.12851	0.98146	0.0644024
2.9775	1.02379	1.21276	1.98929	0.139644
2.9775	0.997576	1.0912	1.12334	0.0652475
2.9775	1.11569	1.13918	1.99779	0.112317
2.9775	1.12981	1.03456	1.64916	0.0858451
2.9775	1.30762	0.938348	2.44589	0.0911403
2.9775	1.30762	0.938348	2.44589	0.0911403
2.9775	1.34351	0.810011	1.86214	0.0642502
2.9775	1.39949	0.806869	2.44304	0.070995
2.9775	1.27693	0.660431	0.738004	0.0261357
2.9775	1.22132	0.778942	0.881833	0.0395357
2.9775	1.15384	0.760888	0.438141	0.03196
2.9775	1.0486	0.863298	0.344242	0.0334153
2.9775	1.18925	0.751357	0.598993	0.0343918
2.9775	0.995167	0.764491	-0.092923	0.0199152
2.9775	0.901374	0.631099	-0.406081	0.00568921
2.9775	0.87509	0.570036	-0.39969	0.00358786
2.9775	0.773814	0.637691	-0.436713	0.00380913
2.9775	0.967467	0.65484	-0.303491	0.00957309
2.9775	0.906519	0.586194	-0.394998	0.00499869
2.9775	1.0246	0.594544	-0.232092	0.00859632
2.9775	1.02933	0.492524	-0.0853447	0.00636341
2.9775	0.856395	0.452626	-0.0701553	0.0146637
2.9775	0.916697	0.452033	-0.0264497	0.0120284
2.9775	0.806292	0.522295	-0.363762	0.00641756
2.9775	0.621819	0.625702	-0.347241	0.00462312
2.9775	0.817005	0.771378	-0.317859	0.0116552
2.9775	0.817005	0.771378	-0.317859	0.0116552
2.9775	0.649042	0.826834	-0.299929	0.0135691
2.9775	0.689208	0.698498	-0.387892	0.0053886
2.9775	0.614258	0.591454	-0.325884	0.00442581
2.9775	0.573591	0.545299	-0.248331	0.00611895
2.97	0.462462	0.499975	-0.00362569	0.00906237
2.97	0.384551	0.569129	0.0500813	0.0106054
2.97	0.542595	0.538412	-0.199227	0.00707065
2.97	0.721959	0.389109	0.349415	0.0239344
2.97	0.804208	0.292003	1.86913	0.040758
2.97	0.639839	0.38897	0.325823	0.0163452
2.97	0.706712	0.320529	1.26889	0.0367095
2.97	0.725985	0.372965	0.529496	0.0261765
2.97	0.725985	0.372965	0.529496	0.0261765
2.97	0.5761	0.512378	-0.219581	0.00687366
2.97	0.495478	0.415537	0.103488	0.0127318
2.97	0.464116	0.317057	0.904224	0.0325559
2.97	0.481373	0.458046	0.017277	0.00981597
2.97	0.564961	0.326945	1.02523	0.0308304
2.97	0.421253	0.378348	0.346873	0.0138897
2.97	0.428135	0.4207	0.187646	0.0126224
2.97	0.400621	0.42901	0.252294	0.0109933
2.97	0.335525	0.526812	0.198541	0.0111415
2.97	0.485691	0.513739	-0.0729384	0.00945248
2.97	0.307158	0.37387	0.662904	0.0131398
2.97	0.115713	0.443831	0.956254	0.0191993
2.97	0.115713	0.443831	0.935647	0.0199881
2.97	0.00787667	0.463259	0.896275	0.0217451
2.97	0.00787667	0.463259	0.917516	0.0213196
2.97	0.146293	0.366012	1.40018	0.0301983
2.97	0.219373	0.391962	0.952083	0.0193433
2.97	0.15878	0.301038	2.00228	0.036935
2.97	0.0521891	0.305994	2.43469	0.0558744
2.97	0.0521891	0.305994	2.42345	0.0520404
2.97	0.0910348	0.451056	0.925407	0.0218966
2.97	0.0910348	0.451056	0.945266	0.019354
2.97	0.0910348	0.451056	0.970495	0.0183281
2.97	0.211131	0.482119	0.581046	0.0142067
2.97	0.354077	0.475659	0.277478	0.0102165
2.97	0.222373	0.578369	0.281821	0.0117986
2.97	0.126151	0.587976	0.348903	0.0114961
2.97	0.00917332	0.569137	0.459851	0.0145449
2.97	0.0819633	0.453539	0.918675	0.0210036
2.97	0.0819633	0.453539	0.972295	0.0216634
2.97	0.113481	0.5223	0.62516	0.0134331
2.97	0.113481	0.5223	0.590178	0.0151489
2.97	0.113481	0.5223	0.559159	0.0146942
2.97	0.0204206	0.439659	1.06603	0.0213239
2.97	0.0204206	0.439659	1.06407	0.0220604
2.97	0.0204206	0.439659	1.06407	0.0220604
2.97	0.0204206	0.439659	1.05541	0.0226506
2.97	0.0204206	0.439659	1.07701	0.0233942
2.97	0.0204206	0.439659	1.1365	0.0207921
2.97	0.0204206	0.439659	1.05957	0.0253461
2.97	0.0204206	0.439659	1.09449	0.0228829
2.97	0.0827629	0.388374	1.45547	0.0254974
2.97	0.0827629	0.388374	1.42347	0.0287189
2.97	0.192175	0.350525	1.349	0.024957
2.97	0.246566	0.45727	0.586088	0.0168141
2.97	0.123157	0.382231	1.31593	0.0281447
2.97	0.206665	0.486596	0.597789	0.0147158
2.97	0.315392	0.41323	0.543855	0.0124386
2.97	0.220444	0.27331	1.64429	0.0301319
2.97	0.0978438	0.352391	1.681	0.0311703
2.97	0.0978438	0.352391	1.77184	0.0307427
2.97	0.279988	0.498204	0.398302	0.0123702
2.97	0.178844	0.61808	0.209571	0.0103077
2.97	0.178844	0.61808	0.221672	0.0115518
2.97	0.191289	0.538365	0.439578	0.0130835
2.97	0.191289	0.538365	0.439578	0.0130835
2.97	0.163499	0.672465	0.0864066	0.0104021
2.97	0.163499	0.672465	0.087956	0.0102911
2.97	0.349316	0.643246	-0.00777355	0.00854751
2.97	0.518474	0.67386	-0.24206	0.00527292
2.97	0.578573	0.587664	-0.280155	0.00518082
2.97	0.681639	0.582245	-0.389671	0.004106
2.97	0.615915	0.6422	-0.344146	0.00398914
2.97	0.585654	0.579692	-0.28303	0.00522361
2.97	0.694694	0.44048	-0.0334507	0.015584
2.97	0.871517	0.555037	-0.388762	0.00446309
2.97	0.833402	0.433441	0.0364873	0.0172897
2.97	0.833402	0.433441	0.0364873	0.0172897
2.97	0.762756	0.39608	0.293793	0.0201652
2.97	0.726275	0.487607	-0.260379	0.00939687
2.97	0.623217	0.589685	-0.331666	0.00518345
2.97	0.77783	0.643958	-0.440916	0.00370902
2.97	0.766592	0.504616	-0.315026	0.00964956
2.97	0.938587	0.386947	0.404256	0.0213898
2.97	0.744359	0.38428	0.414821	0.0203924
2.97	0.748863	0.444812	-0.0649246	0.0149953
2.97	0.904366	0.499416	-0.245655	0.00731176
2.97	0.905621	0.355355	0.77029	0.027747
2.97	1.08055	0.498352	-0.0237751	0.00703718
2.97	1.02097	0.400182	0.318063	0.0141798
2.97	1.02547	0.525769	-0.174155	0.00605913
2.97	1.1084	0.614959	-0.0297353	0.0140334
2.97	1.01664	0.673133	-0.208133	0.0147163
2.97	1.02033	0.763876	-0.0176593	0.0245075
2.97	1.21312	0.830055	1.11161	0.0598184
2.97	1.11968	0.883237	0.76949	0.0556889
2.97	0.998468	0.847265	0.0889446	0.0264341
2.97	1.11149	0.746846	0.210892	0.0333533
2.97	0.952601	0.648921	-0.338237	0.009285
2.97	0.848014	0.696047	-0.392123	0.00758323
2.97	0.742071	0.825948	-0.26903	0.0130288
2.97	0.742071	0.825948	-0.26903	0.0130288
2.97	0.682973	0.810959	-0.310977	0.0139392
2.97	0.864931	0.730701	-0.354712	0.0114957
2.97	0.759469	0.72854	-0.38571	0.00778019
2.97	0.788663	0.682303	-0.425206	0.00576287
2.97	0.903881	0.592835	-0.401224	0.00409388
2.97	0.946133	0.528875	-0.284095	0.00528724
2.97	0.840456	0.403949	0.270958	0.0207191
2.97	0.685307	0.260881	2.65094	0.0621134
2.97	0.722389	0.321353	1.31361	0.0346124
2.97	0.874292	0.44064	0.0291893	0.0153065
2.97	0.905061	0.442134	-0.00862382	0.0142316
2.97	1.0667	0.581956	-0.131463	0.0102802
2.97	1.0165	0.730301	-0.116989	0.0173748
2.97	0.991647	0.770185	-0.0575123	0.0252144
2.97	0.918377	0.770186	-0.214426	0.0159215
2.97	0.729567	0.765956	-0.367742	0.00801148
2.97	0.534148	0.79722	-0.28565	0.00761996
2.97	0.467342	0.895571	-0.267105	0.00808662
2.97	0.419515	0.898976	-0.269345	0.00885404
2.97	0.318876	0.989109	-0.253473	0.0107854
2.97	0.275572	1.07468	-0.188475	0.0154913
2.97	0.220856	1.19275	-0.0666505	0.0287553
2.97	0.0554457	1.20758	-0.0667186	0.0301592
2.97	0.0633585	1.06393	-0.237225	0.020267
2.97	0.0944679	1.04514	-0.241252	0.0140944
2.97	0.00543471	1.07736	-0.222067	0.0120359
2.97	0.00543471	1.07736	-0.220994	0.0130243
2.97	0.00543471	1.07736	-0.238431	0.012428
2.97	0.0378445	1.03186	-0.231501	0.0142969
2.97	0.145001	1.15362	-0.141073	0.0281021
2.97	0.0688519	1.22864	0.051657	0.0466923
2.97	0.0688519	1.22864	0.00760954	0.0413537
2.97	0.114494	1.33607	0.230888	0.0490592
2.97	0.0129469	1.32418	0.300416	0.0685474
2.97	0.0129469	1.32418	0.322263	0.0611328
2.97	0.126757	1.2539	0.0635672	0.0444065
2.97	0.126757	1.2539	0.0525859	0.0394402
2.97	0.308144	1.22695	0.122367	0.0485973
2.97	0.15871	1.34009	0.327636	0.0533711
2.97	0.212735	1.31594	0.252878	0.0489744
2.97	0.394091	1.2652	0.226842	0.062309
2.97	0.361534	1.22818	0.0801824	0.0437265
2.97	0.540178	1.10546	-0.0555225	0.0266313
2.97	0.543902	1.06954	-0.0406803	0.0378341
2.97	0.49292	1.04619	-0.147129	0.0270004
2.97	0.501262	0.973401	-0.222743	0.0218492
2.97	0.350806	1.06276	-0.230256	0.0146179
2.97	0.254745	1.17352	-0.075687	0.0296817
2.97	0.31181	1.29545	0.265896	0.0517539
2.97	0.231738	1.2729	0.188102	0.0539864
2.97	0.274754	1.23857	0.0737178	0.0316708
2.97	0.458196	1.14812	-0.0288608	0.0367563
2.97	0.260713	1.28764	0.29095	0.0491872
2.97	0.256169	1.3217	0.40079	0.0541933
2.97	0.314398	1.21023	0.0168246	0.0412666
2.97	0.323448	1.0795	-0.187849	0.0210666
2.97	0.502482	1.00504	-0.191784	0.0159173
2.97	0.632471	1.12994	0.202364	0.0378749
2.97	0.730728	1.00221	0.00930154	0.029495
2.97	0.622155	0.887147	-0.272291	0.0138137
2.97	0.754211	0.830923	-0.296418	0.0113004
2.97	0.661463	0.835044	-0.294478	0.0100656
2.97	0.739577	0.708903	-0.401901	0.00564966
2.97	0.904452	0.812407	-0.137269	0.0223266
2.97	0.864025	0.670681	-0.409505	0.00709831
2.97	0.682645	0.757075	-0.348926	0.00914298
2.97	0.723768	0.853472	-0.279198	0.0124469
2.97	0.889874	0.920835	0.0744746	0.0292186
2.97	0.813744	0.973949	0.0949537	0.0325401
2.97	0.681904	1.04264	0.0292745	0.0296982
2.97	0.711173	0.912006	-0.173401	0.0205853
2.97	0.692069	0.909686	-0.215373	0.0186163
2.97	0.86043	0.861141	-0.113524	0.0239583
2.97	0.993155	0.888784	0.366677	0.0451307
2.97	0.890151	0.788817	-0.198107	0.0220278
2.97	0.782581	0.703126	-0.404425	0.0065215
2.97	0.923791	0.791038	-0.139755	0.0197016
2.97	0.968108	0.891192	0.225814	0.0364312
2.97	1.15998	0.978758	1.42173	0.0690506
2.97	1.08229	1.03015	1.28495	0.0740458
2.97	1.15927	0.895406	0.955384	0.051756
2.97	1.04245	0.988039	0.836661	0.054165
2.97	0.861508	1.01479	0.323479	0.0540537
2.97	0.824468	0.924512	-0.0264393	0.0287863
2.97	0.729454	0.854238	-0.251821	0.0131705
2.97	0.771083	0.883827	-0.187878	0.0179901
2.97	0.862945	0.92767	0.0537484	0.0319631
2.97	0.967684	0.781156	-0.0960988	0.0227741
2.97	0.894296	0.716178	-0.341213	0.0108837
2.97	0.749681	0.818138	-0.299458	0.0117125
2.97	0.791434	0.904536	-0.101908	0.0282203
2.97	0.887869	0.801429	-0.162545	0.0280538
2.97	0.971888	0.806881	-0.0830701	0.0208911
2.97	0.975359	0.770356	-0.119185	0.0207382
2.97	0.951594	0.675954	-0.305677	0.0128968
2.97	1.11555	0.669003	0.0701771	0.0197253
2.97	0.959126	0.610582	-0.34338	0.0067116
2.97	0.99849	0.460594	-0.0181129	0.00995813
2.97	0.848415	0.497794	-0.276278	0.00984423
2.9625	0.707523	0.512472	-0.325607	0.00796757
2.9625	0.621076	0.502588	-0.25483	0.008182
2.9625	0.533564	0.36237	0.430767	0.0215094
2.9625	0.570121	0.374094	0.41579	0.0203978
2.9625	0.683126	0.428965	0.00108383	0.015856
2.9625	0.829673	0.421878	0.13757	0.0186166
2.9625	0.964722	0.297478	1.54599	0.0418768
2.9625	0.964722	0.297478	1.54599	0.0418768
2.9625	0.776202	0.248416	2.86738	0.0727141
2.9625	0.618955	0.220538	4.30299	0.0785943
2.9625	0.618955	0.220538	4.3464	0.0822777
2.9625	0.618955	0.220538	4.22171	0.0817019
2.9625	0.618955	0.220538	4.17994	0.0780673
2.9625	0.553247	0.270826	2.35411	0.0499149
2.9625	0.62523	0.32542	1.11851	0.0378223
2.9625	0.463069	0.401983	0.173742	0.0134242
2.9625	0.518479	0.270446	2.10438	0.0531102
2.9625	0.437403	0.231351	3.2826	0.0847717
2.9625	0.437403	0.231351	3.27691	0.0812154
2.9625	0.437403	0.231351	3.33969	0.0753134
2.9625	0.464371	0.378817	0.302253	0.0135851
2.9625	0.576248	0.487306	-0.174607	0.00831783
2.9625	0.617524	0.41825	0.0632878	0.0150465
2.9625	0.47451	0.368251	0.362316	0.0170262
2.9625	0.65842	0.511677	-0.291022	0.00660641
2.9625	0.706637	0.496038	-0.282053	0.0085907
2.9625	0.732514	0.581127	-0.416217	0.00387327
2.9625	0.723625	0.718378	-0.387316	0.006
2.9625	0.854734	0.677984	-0.403572	0.0065474
2.9625	0.862844	0.625974	-0.421873	0.00606506
2.9625	0.734057	0.589896	-0.429035	0.00362582
2.9625	0.679471	0.651962	-0.392797	0.00418655
2.9625	0.61779	0.737226	-0.334613	0.00520312
2.9625	0.647416	0.65923	-0.369647	0.00493069
2.9625	0.757269	0.617679	-0.436993	0.00338939
2.9625	0.799862	0.607705	-0.447388	0.00389938
2.9625	0.86673	0.607589	-0.426302	0.00487431
2.9625	0.723086	0.723617	-0.390366	0.00542666
2.9625	0.609646	0.74839	-0.326003	0.00531493
2.9625	0.487228	0.764152	-0.255909	0.00646595
2.9625	0.642036	0.743419	-0.340075	0.00740212
2.9625	0.783151	0.793147	-0.302593	0.0126352
2.9625	0.619387	0.751085	-0.321333	0.00746493
2.9625	0.658536	0.838028	-0.296775	0.00999963
2.9625	0.716747	0.725879	-0.38167	0.00705897
2.9625	0.572226	0.689998	-0.29997	0.00513387
2.9625	0.647375	0.814914	-0.313999	0.010492
2.9625	0.610435	0.74594	-0.336005	0.00556378
2.9625	0.645072	0.655324	-0.376525	0.00392981
2.9625	0.708796	0.788487	-0.337646	0.0081244
2.9625	0.628308	0.772737	-0.340144	0.00595527
2.9625	0.762546	0.651334	-0.432472	0.00397733
2.9625	0.83995	0.581193	-0.430744	0.00372264
2.9625	0.737096	0.55249	-0.39978	0.00518227
2.9625	0.581053	0.553141	-0.252442	0.00504548
2.9625	0.743009	0.665307	-0.430408	0.0037437
2.9625	0.743009	0.665307	-0.430408	0.0037437
2.9625	0.604581	0.664307	-0.330428	0.00432683
2.9625	0.600519	0.580448	-0.305717	0.0049967
2.9625	0.414831	0.624983	-0.0722978	0.00800128
2.9625	0.262726	0.590492	0.205304	0.0105455
