#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
        4309     1.10351     1.08053  0.00162681
        4310     1.10447     1.08053  0.00162645
        4311     1.10555     1.08054  0.00162608
        4312     1.10673     1.08055  0.00162571
        4313     1.10799     1.08055  0.00162535
        4314     1.10933     1.08056  0.00162499
        4315     1.11074     1.08057  0.00162462
        4316     1.11218     1.08057  0.00162426
        4317     1.11364     1.08058  0.00162391
        4318     1.11509     1.08059  0.00162355
        4319     1.11652      1.0806   0.0016232
        4320      1.1179     1.08061  0.00162284
        4321     1.11921     1.08062  0.00162249
        4322     1.12043     1.08062  0.00162214
        4323     1.12153     1.08063   0.0016218
        4324     1.12249     1.08064  0.00162145
        4325      1.1233     1.08065   0.0016211
        4326     1.12393     1.08066  0.00162076
        4327     1.12437     1.08067  0.00162042
        4328     1.12461     1.08068  0.00162007
        4329     1.12464     1.08069  0.00161973
        4330     1.12445      1.0807  0.00161939
        4331     1.12403     1.08071  0.00161905
        4332     1.12339     1.08072   0.0016187
        4333     1.12253     1.08073  0.00161836
        4334     1.12145     1.08074  0.00161801
        4335     1.12016     1.08075  0.00161766
        4336     1.11868     1.08076  0.00161731
        4337     1.11702     1.08077  0.00161696
        4338     1.11521     1.08078  0.00161661
        4339     1.11325     1.08078  0.00161625
        4340     1.11119     1.08079   0.0016159
        4341     1.10904      1.0808  0.00161554
        4342     1.10683      1.0808  0.00161518
        4343      1.1046     1.08081  0.00161481
        4344     1.10237     1.08081  0.00161445
        4345     1.10019     1.08082  0.00161409
        4346     1.09807     1.08082  0.00161372
        4347     1.09606     1.08083  0.00161335
        4348     1.09418     1.08083  0.00161298
        4349     1.09245     1.08083  0.00161261
        4350     1.09091     1.08083  0.00161225
        4351     1.08958     1.08084  0.00161188
        4352     1.08847     1.08084  0.00161151
        4353     1.08759     1.08084  0.00161114
        4354     1.08696     1.08084  0.00161077
        4355     1.08658     1.08084   0.0016104
        4356     1.08645     1.08084  0.00161003
        4357     1.08657     1.08084  0.00160966
        4358     1.08691     1.08085  0.00160929
        4359     1.08747     1.08085  0.00160892
        4360     1.08824     1.08085  0.00160856
        4361     1.08918     1.08085  0.00160819
        4362     1.09028     1.08085  0.00160782
        4363     1.09151     1.08086  0.00160745
        4364     1.09285     1.08086  0.00160709
        4365     1.09426     1.08086  0.00160672
        4366     1.09572     1.08087  0.00160636
        4367      1.0972     1.08087  0.00160599
        4368     1.09867     1.08087  0.00160563
        4369     1.10012     1.08088  0.00160527
        4370     1.10151     1.08088  0.00160491
        4371     1.10283     1.08089  0.00160455
        4372     1.10405     1.08089  0.00160419
        4373     1.10516      1.0809  0.00160384
        4374     1.10614      1.0809  0.00160348
        4375     1.10698     1.08091  0.00160312
        4376     1.10766     1.08092  0.00160277
        4377     1.10819     1.08092  0.00160241
        4378     1.10855     1.08093  0.00160206
        4379     1.10874     1.08093  0.00160171
        4380     1.10876     1.08094  0.00160135
        4381      1.1086     1.08095    0.001601
        4382     1.10827     1.08095  0.00160065
        4383     1.10776     1.08096  0.00160029
        4384     1.10709     1.08097  0.00159994
        4385     1.10626     1.08097  0.00159959
        4386     1.10526     1.08098  0.00159923
        4387     1.10413     1.08098  0.00159888
        4388     1.10285     1.08099  0.00159852
        4389     1.10145     1.08099  0.00159816
        4390     1.09994       1.081   0.0015978
        4391     1.09832       1.081  0.00159744
        4392     1.09662       1.081  0.00159708
        4393     1.09485     1.08101  0.00159672
        4394     1.09303     1.08101  0.00159636
        4395     1.09116     1.08101    0.001596
        4396     1.08927     1.08101  0.00159564
        4397     1.08737     1.08102  0.00159528
        4398     1.08548     1.08102  0.00159492
        4399     1.08362     1.08102  0.00159455
        4400      1.0818     1.08102  0.00159419
        4401     1.08004     1.08102  0.00159383
        4402     1.07836     1.08102  0.00159347
        4403     1.07676     1.08102   0.0015931
        4404     1.07527     1.08101  0.00159274
        4405      1.0739     1.08101  0.00159238
        4406     1.07265     1.08101  0.00159202
        4407     1.07156     1.08101  0.00159166
        4408     1.07061     1.08101   0.0015913
        4409     1.06983       1.081  0.00159094
        4410     1.06922       1.081  0.00159059
        4411     1.06879       1.081  0.00159023
        4412     1.06855       1.081  0.00158987
        4413      1.0685     1.08099  0.00158951
        4414     1.06864     1.08099  0.00158915
        4415     1.06898     1.08099   0.0015888
        4416     1.06952     1.08098  0.00158844
        4417     1.07027     1.08098  0.00158808
        4418     1.07121     1.08098  0.00158772
        4419     1.07235     1.08098  0.00158737
        4420     1.07368     1.08098  0.00158701
        4421     1.07521     1.08097  0.00158665
        4422     1.07692     1.08097  0.00158629
        4423      1.0788     1.08097  0.00158593
        4424     1.08085     1.08097  0.00158557
        4425     1.08306     1.08097  0.00158521
        4426     1.08541     1.08097  0.00158486
        4427     1.08789     1.08098   0.0015845
        4428     1.09048     1.08098  0.00158414
        4429     1.09316     1.08098  0.00158379
        4430     1.09591     1.08098  0.00158343
        4431     1.09872     1.08099  0.00158308
        4432     1.10155     1.08099  0.00158273
        4433     1.10439       1.081  0.00158238
        4434     1.10722       1.081  0.00158204
        4435        1.11     1.08101  0.00158169
        4436     1.11271     1.08102  0.00158135
        4437     1.11533     1.08103  0.00158102
        4438     1.11785     1.08103  0.00158068
        4439     1.12023     1.08104  0.00158035
        4440     1.12246     1.08105  0.00158002
        4441     1.12452     1.08106   0.0015797
        4442     1.12639     1.08107  0.00157937
        4443     1.12805     1.08108  0.00157905
        4444     1.12949     1.08109  0.00157874
        4445      1.1307      1.0811  0.00157842
        4446     1.13167     1.08112  0.00157811
        4447      1.1324     1.08113  0.00157779
        4448     1.13287     1.08114  0.00157748
        4449     1.13307     1.08115  0.00157717
        4450     1.13302     1.08116  0.00157686
        4451      1.1327     1.08117  0.00157655
        4452     1.13211     1.08119  0.00157623
        4453     1.13126      1.0812  0.00157592
        4454     1.13015     1.08121   0.0015756
        4455     1.12878     1.08122  0.00157529
        4456     1.12716     1.08123  0.00157497
        4457      1.1253     1.08124  0.00157465
        4458      1.1232     1.08125  0.00157432
        4459     1.12088     1.08126  0.00157399
        4460     1.11835     1.08127  0.00157366
        4461     1.11561     1.08127  0.00157333
        4462     1.11269     1.08128  0.00157299
        4463      1.1096     1.08129  0.00157265
        4464     1.10637     1.08129  0.00157231
        4465       1.103      1.0813  0.00157196
        4466     1.09952      1.0813  0.00157162
        4467     1.09596      1.0813  0.00157127
        4468     1.09233     1.08131  0.00157092
        4469     1.08865     1.08131  0.00157057
        4470     1.08497     1.08131  0.00157022
        4471     1.08129     1.08131  0.00156987
        4472     1.07765     1.08131  0.00156952
        4473     1.07407     1.08131  0.00156917
        4474     1.07057      1.0813  0.00156882
        4475     1.06719      1.0813  0.00156847
        4476     1.06393      1.0813  0.00156812
        4477     1.06084     1.08129  0.00156778
        4478     1.05792     1.08129  0.00156744
        4479     1.05519     1.08128   0.0015671
        4480     1.05268     1.08128  0.00156676
        4481     1.05039     1.08127  0.00156643
        4482     1.04834     1.08126   0.0015661
        4483     1.04655     1.08125  0.00156577
        4484     1.04501     1.08125  0.00156544
        4485     1.04374     1.08124  0.00156511
        4486     1.04274     1.08123  0.00156479
        4487     1.04202     1.08122  0.00156446
        4488     1.04156     1.08121  0.00156414
        4489     1.04138      1.0812  0.00156381
        4490     1.04146     1.08119  0.00156349
        4491      1.0418     1.08118  0.00156317
        4492     1.04239     1.08118  0.00156284
        4493     1.04322     1.08117  0.00156252
        4494     1.04429     1.08116  0.00156219
        4495     1.04558     1.08115  0.00156186
        4496     1.04708     1.08114  0.00156154
        4497     1.04878     1.08114   0.0015612
        4498     1.05067     1.08113  0.00156087
        4499     1.05273     1.08112  0.00156054
        4500     1.05495     1.08112   0.0015602
        4501     1.05731     1.08111  0.00155986
        4502      1.0598     1.08111  0.00155953
        4503      1.0624      1.0811  0.00155918
        4504     1.06511      1.0811  0.00155884
        4505     1.06791      1.0811   0.0015585
        4506     1.07079     1.08109  0.00155815
        4507     1.07372     1.08109  0.00155781
        4508     1.07671     1.08109  0.00155746
        4509     1.07973     1.08109  0.00155712
        4510     1.08277     1.08109  0.00155677
        4511     1.08583     1.08109  0.00155643
        4512     1.08888     1.08109  0.00155609
        4513     1.09191      1.0811  0.00155574
        4514     1.09492      1.0811   0.0015554
        4515     1.09789      1.0811  0.00155506
        4516      1.1008     1.08111  0.00155472
        4517     1.10365     1.08111  0.00155439
        4518     1.10642     1.08112  0.00155405
        4519      1.1091     1.08113  0.00155372
        4520     1.11167     1.08113  0.00155339
        4521     1.11414     1.08114  0.00155307
        4522     1.11647     1.08115  0.00155274
        4523     1.11867     1.08116  0.00155242
        4524     1.12072     1.08116   0.0015521
        4525     1.12261     1.08117  0.00155179
        4526     1.12432     1.08118  0.00155147
        4527     1.12586     1.08119  0.00155116
        4528      1.1272      1.0812  0.00155085
